id,pid,name,description,unit,time,score,error,uncertainty,feature_id,metric_id,observation_id
111,53452842-d5d5-48cc-bd1a-03ab41617619,wasserstein_distance,"",percent,2012-04-10 00:00:00+00,5.7221459938163876e-05,N/A,0,58,1,1
112,9d8b9241-22bc-448d-80e4-c1ded26548c6,wasserstein_distance,"",percent,2012-04-10 00:00:00+00,0.024183673469387656,N/A,0,59,1,1
113,a9243316-1c43-4b6b-aa96-8d1173fc8096,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,733.232925257732,N/A,0,31,1,1
114,dd424208-8347-4c5c-b975-25afd6654394,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.4812371134020639,N/A,0,32,1,1
115,645151bc-a59f-4248-9ae9-66b5e1c4e02a,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.4279551546391751,N/A,0,33,1,1
116,6edf5d42-2bd2-46a9-b2a9-b404eeaff754,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,19.855749742268042,N/A,0,34,1,1
117,cebf3a4d-093f-42fc-b4c1-5dd57b6a60e5,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.7055927835051544,N/A,0,35,1,1
118,86449218-bf7f-4948-867b-745af9290533,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.24615979381443315,N/A,0,36,1,1
119,474c5417-1cef-460a-aae1-3719fed54b70,jensenshannon,"",percent,2012-04-11 00:00:00+00,0.06038827038169916,N/A,0,37,2,1
120,f9a770fa-c68e-4bd5-9d5d-46e42e59fdbc,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,11913.93333685566,N/A,0,38,1,1
121,affe6749-8c40-44b4-acaf-933b6a53d7c8,jensenshannon,"",percent,2012-04-11 00:00:00+00,0.0909781050090073,N/A,0,39,2,1
122,18d9d54b-3529-4a3a-9f0f-6d6e2d134a01,jensenshannon,"",percent,2012-04-11 00:00:00+00,0.22792387154280705,N/A,0,41,2,1
123,380868fd-6e60-49b7-912e-c3e680e141e6,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.6265078608247423,N/A,0,42,1,1
124,93e59ee4-63e9-4b85-886b-8f2a0f985b0e,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.8597293814432985,N/A,0,43,1,1
125,e8b5ef91-3fef-4f8e-8723-09b7bab10148,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.002822164948453554,N/A,0,44,1,1
126,df8e64d2-4141-48f3-b385-16cc6f13afde,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,1912.481791237111,N/A,0,45,1,1
127,2c5a2229-1999-44ad-a408-4906602a8908,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,2.467363402061855,N/A,0,46,1,1
128,c5a1b039-4102-4163-b346-97e13b865b16,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,1.7771649484536085,N/A,0,47,1,1
129,4481a4bf-b180-4217-aeff-dd1eec2613ab,jensenshannon,"",percent,2012-04-11 00:00:00+00,0,N/A,0,48,2,1
130,206fe92b-8c6c-431b-80a7-daeeb4d2ad6e,jensenshannon,"",percent,2012-04-11 00:00:00+00,0,N/A,0,49,2,1
131,43189ff6-3a56-4f13-b158-64e05035d54f,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.3085953608247419,N/A,0,50,1,1
132,a2117c3f-d7d4-47bf-a542-f8eb154ed2e4,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.0003221649484536071,N/A,0,51,1,1
133,e84d81d0-19f8-4d1e-9a92-d5d1327fbeef,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,4.86140463917526,N/A,0,52,1,1
134,8e8f10e4-2e38-4b8d-a02e-bda1a2d42f9d,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.77375,N/A,0,53,1,1
135,d001cea1-1f0f-4d3b-90fc-1ffa3be4fd73,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.015382879610676553,N/A,0,54,1,1
136,fb67af3d-80d4-4781-a450-5548708cc6ca,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.03989800305611383,N/A,0,55,1,1
137,5435e79c-f93a-49b5-b273-b4529236d13b,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,16.561043814432985,N/A,0,56,1,1
138,6fc6f895-a629-4b57-846d-2404b361e13f,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,4.3185401999973254e-05,N/A,0,57,1,1
139,6cd4a1ef-9514-4181-8748-4deda7eb1003,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,3.164904652811667e-05,N/A,0,58,1,1
140,3572a05a-cca1-423a-9d8d-300648b92019,wasserstein_distance,"",percent,2012-04-11 00:00:00+00,0.003144329896907161,N/A,0,59,1,1
141,e87e1a71-cfa8-44ad-89d9-f04c9014bdfa,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,767.4479166666665,N/A,0,31,1,1
142,a42b47a1-7352-4db5-aac4-77892aa11ce2,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.9400000000000004,N/A,0,32,1,1
143,e252f6d9-6e2e-4849-84bd-b65b96203d93,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.48101249999999984,N/A,0,33,1,1
144,688b30fa-c6c2-41c4-9b27-d396ee2d596c,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,19.63945833333333,N/A,0,34,1,1
145,2e39ebee-5d2e-435e-8b53-24700ece4050,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.7379166666666663,N/A,0,35,1,1
146,3513b264-b001-4eba-9efe-0bd1d60f740e,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.3633333333333335,N/A,0,36,1,1
147,3518926c-bad3-4369-a79e-d01bdaf1b5ef,jensenshannon,"",percent,2012-04-12 00:00:00+00,0.07953717518214602,N/A,0,37,2,1
148,59fdbca2-ae2c-4ef7-b9ff-322a0ff31ace,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,6862.811308333334,N/A,0,38,1,1
149,823fe1bd-f3bd-441f-960d-682ee9eea1d5,jensenshannon,"",percent,2012-04-12 00:00:00+00,0.08354960586165094,N/A,0,39,2,1
150,9f63c121-6ddf-428f-b8a2-902ad6b6eb47,jensenshannon,"",percent,2012-04-12 00:00:00+00,0.22616803063819266,N/A,0,41,2,1
151,01525e2e-9f5d-4612-b551-0614d561a2bd,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.6940958333333335,N/A,0,42,1,1
152,07690daf-a8c5-43ef-8ed4-ce0e44534ad0,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.7854166666666661,N/A,0,43,1,1
153,56dd7384-9b49-4343-a3c0-bf569f49e7dc,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.0024999999999999467,N/A,0,44,1,1
154,3abf377f-d051-4e8e-b8c9-4f57600c32e2,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,1733.739583333331,N/A,0,45,1,1
155,a56ed6d8-1d96-41d8-8f1e-1dbdd3861ce4,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,3.2709166666666665,N/A,0,46,1,1
156,8acd249d-5675-47b9-8d0c-3a3a0432697c,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,1.5833333333333335,N/A,0,47,1,1
157,fdc5324b-7d4b-4156-8662-00ce31bab89a,jensenshannon,"",percent,2012-04-12 00:00:00+00,0,N/A,0,48,2,1
158,92707173-2af6-48da-9254-a4385a137667,jensenshannon,"",percent,2012-04-12 00:00:00+00,0,N/A,0,49,2,1
159,227de743-c9da-488a-85cf-588dd382f88b,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.2929166666666664,N/A,0,50,1,1
160,578ac1ae-224a-4ec3-acb1-6d517c1dc686,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0,N/A,0,51,1,1
161,fc1e2fb0-5c9d-455f-b446-b69c581f98af,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,3.9562500000000016,N/A,0,52,1,1
162,eafb82c8-0905-4011-8e38-da682d277460,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.77375,N/A,0,53,1,1
163,cfa57bcc-d197-485c-a8b8-f0f39762ea8a,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.012643194942075938,N/A,0,54,1,1
164,42e6f22a-bfcc-4758-abe8-d9ed309f4723,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.04299602483445837,N/A,0,55,1,1
165,2e58e36f-cde3-4b36-ac09-4c51cca50a37,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,20.019999999999996,N/A,0,56,1,1
166,35b7fbaf-b4e7-4cb4-8caf-26114d706461,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,4.1804224058310244e-05,N/A,0,57,1,1
167,8a8dd0fa-8244-4e01-9069-2f78da5aed52,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,3.0464129688772618e-05,N/A,0,58,1,1
168,816f7c50-3bf7-479a-8af0-641a1e3481f3,wasserstein_distance,"",percent,2012-04-12 00:00:00+00,0.0024999999999999467,N/A,0,59,1,1
169,9b6b9db7-5c57-4b90-a60d-d45d14da3d5c,wasserstein_distance,"",percent,2012-04-13 00:00:00+00,661.7384868421052,N/A,0,31,1,1
170,af6b104b-2139-41d2-8c99-965a4d577910,wasserstein_distance,"",percent,2012-04-13 00:00:00+00,0.6505263157894738,N/A,0,32,1,1
171,07c75300-f183-4272-9e68-a7b98be97a0e,wasserstein_distance,"",percent,2012-04-13 00:00:00+00,0.41460657894736824,N/A,0,33,1,1
172,781393cf-32be-4cd0-b90a-0facaaa2cc4c,wasserstein_distance,"",percent,2012-04-13 00:00:00+00,20.557842105263163,N/A,0,34,1,1
173,50236b26-f937-418d-95cb-2efbf7678067,wasserstein_distance,"",percent,2012-04-13 00:00:00+00,0.6602631578947366,N/A,0,35,1,1
174,e4bbe71d-ed94-4a72-bdbe-eb702936a961,wasserstein_distance,"",percent,2012-04-13 00:00:00+00,0.6582894736842106,N/A,0,36,1,1
175,930f3d3e-baf4-4941-bc4f-18c2d0bf3b90,jensenshannon,"",percent,2012-04-13 00:00:00+00,0.06974586653748313,N/A,0,37,2,1
176,abd16357-e7be-4614-8fc0-347add0d64b3,wasserstein_distance,"",percent,2012-04-13 00:00:00+00,7187.660280263154,N/A,0,38,1,1
